customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling
CUST05026,Male,1,Yes,No,30,Yes,No internet service,Month-to-month,Mailed check,89.52,2685.6,Yes,No internet service,No,No,No internet service,No internet service,No,Yes,No
CUST05027,Male,1,No,No,37,Yes,DSL,Month-to-month,Mailed check,56.5,2090.5,No,No internet service,No internet service,No internet service,Yes,Yes,No,No internet service,No
CUST05028,Male,0,Yes,No,5,Yes,Fiber optic,Month-to-month,Mailed check,69.54,347.7,Yes,Yes,No internet service,No,No,No,Yes,No internet service,No
CUST05029,Female,1,Yes,No,7,Yes,Fiber optic,One year,Mailed check,80.23,561.61,No,No,Yes,No,No,No,Yes,Yes,Yes
CUST05030,Male,1,Yes,Yes,27,Yes,DSL,Month-to-month,Mailed check,18.25,492.75,Yes,No,Yes,No internet service,No internet service,Yes,Yes,No,No
CUST05031,Female,0,No,No,14,Yes,No internet service,Month-to-month,Electronic check,101.18,1416.52,No,No internet service,No internet service,Yes,Yes,Yes,No,No internet service,Yes
CUST05032,Female,0,Yes,No,7,Yes,Fiber optic,Month-to-month,Electronic check,118.75,831.25,Yes,Yes,Yes,No internet service,No,Yes,Yes,Yes,No
CUST05033,Female,0,No,Yes,53,Yes,No internet service,One year,Mailed check,102.42,5428.26,No,No internet service,Yes,Yes,No internet service,Yes,Yes,No,Yes
CUST05034,Female,1,No,No,5,Yes,DSL,One year,Credit card (automatic),18.25,91.25,No,Yes,No,No,No internet service,No,No,No,No
CUST05035,Male,0,No,Yes,28,No,Fiber optic,Month-to-month,Electronic check,70.76,1981.28,Yes,No,Yes,No,Yes,No internet service,Yes,Yes,Yes
CUST05036,Male,0,No,No,33,Yes,DSL,Month-to-month,Electronic check,18.25,602.25,No,No internet service,Yes,Yes,Yes,No internet service,No internet service,Yes,No
CUST05037,Female,1,Yes,No,6,Yes,Fiber optic,One year,Electronic check,99.81,598.86,No,Yes,Yes,No,No internet service,No,No,No internet service,Yes
CUST05038,Female,1,Yes,No,39,No,Fiber optic,Two year,Credit card (automatic),99.92,3896.88,No,Yes,No internet service,No internet service,Yes,Yes,Yes,Yes,No
CUST05039,Male,0,No,No,12,Yes,Fiber optic,One year,Credit card (automatic),75.18,902.16,No,Yes,No,No internet service,No,Yes,No,Yes,Yes
CUST05040,Female,0,No,No,61,Yes,DSL,Two year,Bank transfer (automatic),18.25,1113.25,No,No internet service,Yes,No internet service,No internet service,No,No internet service,No,No
CUST05041,Female,0,Yes,Yes,64,Yes,DSL,Two year,Credit card (automatic),64.31,4115.84,No,No internet service,No internet service,Yes,No internet service,No,No,Yes,No
CUST05042,Female,1,Yes,No,40,Yes,DSL,One year,Mailed check,30.37,1214.8,No,No internet service,No,Yes,No internet service,No internet service,No internet service,No,No
CUST05043,Female,1,Yes,No,41,No,DSL,Month-to-month,Credit card (automatic),68.16,2794.56,No,No,No internet service,Yes,No internet service,No,Yes,No internet service,Yes
CUST05044,Female,0,Yes,No,65,Yes,Fiber optic,One year,Electronic check,63.57,4132.05,No,Yes,No internet service,No,No,Yes,No internet service,Yes,No
CUST05045,Male,1,No,Yes,10,Yes,Fiber optic,One year,Electronic check,95.28,952.8,No,Yes,No,Yes,Yes,No,No internet service,Yes,Yes
CUST05046,Male,0,Yes,No,49,Yes,Fiber optic,One year,Bank transfer (automatic),59.26,2903.74,No,Yes,No,No internet service,Yes,No,No internet service,No internet service,No
CUST05047,Male,0,No,No,70,Yes,Fiber optic,Month-to-month,Mailed check,114.18,7992.6,Yes,Yes,No internet service,Yes,Yes,No,No internet service,Yes,No
CUST05048,Male,0,Yes,No,34,Yes,DSL,Month-to-month,Bank transfer (automatic),75.93,2581.62,No,No,No internet service,No internet service,Yes,Yes,No,Yes,Yes
CUST05049,Female,0,No,No,19,Yes,DSL,Month-to-month,Electronic check,48.25,916.75,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes
CUST05050,Male,0,No,No,27,Yes,DSL,Month-to-month,Bank transfer (automatic),61.38,1657.26,No,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,No
CUST05051,Female,0,Yes,No,36,Yes,No internet service,Month-to-month,Electronic check,102.63,3694.68,Yes,No internet service,No,No internet service,Yes,No,Yes,Yes,No
CUST05052,Female,1,No,No,2,Yes,Fiber optic,Two year,Electronic check,106.61,213.22,No,No internet service,No,No internet service,No internet service,Yes,No,Yes,Yes
CUST05053,Male,0,Yes,No,58,Yes,DSL,Month-to-month,Credit card (automatic),18.25,1058.5,No,Yes,No,Yes,Yes,No internet service,No internet service,No,No
CUST05054,Male,1,No,Yes,72,Yes,DSL,Month-to-month,Credit card (automatic),28.14,2026.08,Yes,No internet service,No,No,No,Yes,No internet service,Yes,Yes
CUST05055,Female,0,No,Yes,26,Yes,No internet service,Month-to-month,Credit card (automatic),45.18,1174.68,No,Yes,No internet service,Yes,No,No internet service,No,Yes,Yes
CUST05056,Male,0,Yes,No,31,Yes,Fiber optic,One year,Bank transfer (automatic),106.19,3291.89,No,No,No internet service,No,No,No,Yes,No internet service,No
CUST05057,Female,0,No,Yes,47,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),101.73,4781.31,Yes,No internet service,No,No internet service,Yes,No internet service,No internet service,Yes,No
CUST05058,Female,1,Yes,No,45,Yes,Fiber optic,Month-to-month,Mailed check,94.14,4236.3,No,No internet service,No,Yes,Yes,No,Yes,No internet service,Yes
CUST05059,Female,0,Yes,Yes,46,Yes,DSL,One year,Electronic check,98.06,4510.76,No,No,No,Yes,Yes,No,No internet service,No internet service,No
CUST05060,Male,1,No,No,39,Yes,No internet service,Month-to-month,Electronic check,115.38,4499.82,Yes,No,Yes,No internet service,Yes,No,No internet service,No internet service,No
CUST05061,Female,0,Yes,No,2,Yes,No internet service,Two year,Electronic check,80.79,161.58,No,No,No internet service,No,Yes,No,Yes,No internet service,No
CUST05062,Male,0,No,Yes,28,Yes,DSL,Two year,Credit card (automatic),96.67,2706.76,No,Yes,No,Yes,No,No internet service,No,No,Yes
CUST05063,Male,1,Yes,No,57,Yes,No internet service,Month-to-month,Electronic check,76.96,4386.72,No,Yes,No internet service,Yes,Yes,No internet service,Yes,No,No
CUST05064,Male,0,Yes,No,49,Yes,Fiber optic,Month-to-month,Credit card (automatic),95.69,4688.81,No,No internet service,Yes,Yes,No internet service,Yes,Yes,Yes,No
CUST05065,Female,0,No,No,9,Yes,DSL,One year,Mailed check,49.46,445.14,No,No internet service,No internet service,No,Yes,No internet service,No internet service,No internet service,No
CUST05066,Female,0,No,No,60,No,Fiber optic,Month-to-month,Bank transfer (automatic),37.98,2278.8,No,No,Yes,No internet service,No,No,No,No,No
CUST05067,Female,0,No,No,60,Yes,DSL,Month-to-month,Electronic check,44.22,2653.2,No,Yes,No internet service,No internet service,No,Yes,Yes,No,No
CUST05068,Male,0,Yes,No,22,No,DSL,Month-to-month,Electronic check,55.74,1226.28,Yes,No,Yes,No internet service,Yes,No internet service,No,No,Yes
CUST05069,Female,0,Yes,No,5,Yes,Fiber optic,Two year,Credit card (automatic),88.47,442.35,Yes,No,No internet service,No,Yes,No,No,Yes,No
CUST05070,Female,1,Yes,No,59,Yes,DSL,Month-to-month,Electronic check,113.47,6694.73,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
CUST05071,Male,0,No,No,26,Yes,No internet service,One year,Electronic check,45.85,1192.1,No,No internet service,No,No internet service,No,No internet service,Yes,No,No
CUST05072,Female,0,No,Yes,54,Yes,No internet service,One year,Electronic check,118.75,6412.5,Yes,No internet service,No,Yes,No,Yes,No internet service,Yes,Yes
CUST05073,Female,0,No,No,30,No,DSL,Month-to-month,Electronic check,57.32,1719.6,No,No internet service,No internet service,No,Yes,No internet service,No,No internet service,No
CUST05074,Male,0,Yes,No,29,Yes,Fiber optic,Month-to-month,Electronic check,64.59,1873.11,Yes,No internet service,Yes,No internet service,No,No internet service,No internet service,Yes,Yes
CUST05075,Female,0,No,No,66,Yes,No internet service,Two year,Bank transfer (automatic),72.6,4791.6,No,No internet service,No,No internet service,No,Yes,No internet service,No internet service,Yes
CUST05076,Female,0,No,No,12,Yes,No internet service,Month-to-month,Mailed check,45.07,540.84,No,Yes,No internet service,Yes,Yes,Yes,Yes,Yes,Yes
CUST05077,Female,0,No,No,58,Yes,Fiber optic,One year,Mailed check,49.0,2842.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No internet service,No
CUST05078,Female,0,Yes,Yes,53,Yes,Fiber optic,Month-to-month,Electronic check,54.87,2908.11,No,No,Yes,No,No,No,Yes,Yes,No
CUST05079,Female,0,No,Yes,20,No,Fiber optic,Month-to-month,Credit card (automatic),28.76,575.2,No,No internet service,Yes,No,Yes,No,Yes,Yes,No
CUST05080,Male,1,Yes,No,42,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),39.41,1655.22,Yes,No internet service,Yes,No internet service,Yes,Yes,No internet service,No internet service,No
CUST05081,Female,0,No,No,10,Yes,No internet service,Month-to-month,Electronic check,61.68,616.8,Yes,Yes,No internet service,No,No,No internet service,No internet service,No internet service,No
CUST05082,Female,0,No,No,66,Yes,DSL,Month-to-month,Mailed check,51.81,3419.46,Yes,No,Yes,Yes,No internet service,Yes,Yes,No internet service,Yes
CUST05083,Female,0,Yes,No,37,Yes,No internet service,Two year,Electronic check,44.54,1647.98,No,Yes,Yes,No,No internet service,No,No internet service,No,No
CUST05084,Female,0,No,No,23,Yes,DSL,Month-to-month,Credit card (automatic),94.76,2179.48,No,Yes,No,No,No internet service,Yes,Yes,Yes,Yes
CUST05085,Female,0,No,No,50,Yes,No internet service,Month-to-month,Bank transfer (automatic),18.25,912.5,No,No internet service,Yes,No,No,Yes,No internet service,Yes,No
CUST05086,Female,0,Yes,No,60,Yes,Fiber optic,Month-to-month,Credit card (automatic),81.55,4893.0,Yes,Yes,Yes,No,No internet service,No,No internet service,No,No
CUST05087,Male,0,No,No,45,Yes,Fiber optic,Two year,Electronic check,68.53,3083.85,No,Yes,Yes,Yes,No internet service,No internet service,Yes,Yes,Yes
CUST05088,Male,0,Yes,No,42,Yes,Fiber optic,Month-to-month,Mailed check,72.5,3045.0,No,No internet service,Yes,No,No,No internet service,Yes,No internet service,Yes
CUST05089,Male,1,No,No,26,Yes,DSL,One year,Electronic check,27.17,706.42,No,No internet service,No internet service,Yes,Yes,No,No internet service,No internet service,No
CUST05090,Female,0,No,No,29,Yes,DSL,Month-to-month,Mailed check,47.35,1373.15,Yes,No internet service,No internet service,No,No,No,No internet service,No,No
CUST05091,Female,0,No,No,62,Yes,DSL,Month-to-month,Mailed check,75.75,4696.5,Yes,No internet service,No internet service,No internet service,Yes,Yes,Yes,Yes,Yes
CUST05092,Female,0,No,Yes,9,Yes,DSL,Month-to-month,Electronic check,47.78,430.02,No,Yes,No,No,Yes,No internet service,No internet service,Yes,Yes
CUST05093,Male,0,No,No,2,No,Fiber optic,Two year,Bank transfer (automatic),18.25,36.5,No,Yes,Yes,Yes,Yes,No internet service,No,No,Yes
CUST05094,Male,0,Yes,Yes,59,Yes,Fiber optic,Month-to-month,Mailed check,55.92,3299.28,No,No internet service,No internet service,Yes,No internet service,No,No,No internet service,No
CUST05095,Male,0,No,No,26,Yes,Fiber optic,Month-to-month,Credit card (automatic),58.27,1515.02,No,Yes,No internet service,No internet service,No,No internet service,No,No internet service,No
CUST05096,Male,0,Yes,Yes,44,Yes,DSL,Month-to-month,Electronic check,85.88,3778.72,No,Yes,No,No internet service,Yes,No,Yes,Yes,Yes
CUST05097,Male,0,Yes,No,61,Yes,No internet service,Two year,Credit card (automatic),98.08,5982.88,No,No,No,Yes,No,No internet service,Yes,No internet service,Yes
CUST05098,Female,0,Yes,No,23,Yes,Fiber optic,Month-to-month,Credit card (automatic),68.14,1567.22,No,No,Yes,Yes,No,No internet service,No,Yes,No
CUST05099,Male,1,No,No,45,No,No internet service,Month-to-month,Credit card (automatic),77.11,3469.95,No,No,Yes,No,No,No,No internet service,No internet service,Yes
CUST05100,Male,1,No,No,43,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),95.67,4113.81,No,Yes,Yes,Yes,Yes,Yes,No internet service,No internet service,No
CUST05101,Male,0,Yes,No,62,Yes,DSL,Month-to-month,Credit card (automatic),58.36,3618.32,Yes,No internet service,No internet service,Yes,No internet service,Yes,Yes,Yes,No
CUST05102,Male,0,Yes,Yes,3,Yes,Fiber optic,One year,Bank transfer (automatic),80.25,240.75,No,Yes,No,No internet service,Yes,No internet service,Yes,Yes,No
CUST05103,Male,0,Yes,No,15,No,Fiber optic,One year,Electronic check,21.41,321.15,No,No,No internet service,Yes,No,Yes,Yes,No internet service,Yes
CUST05104,Female,1,No,No,50,Yes,DSL,Month-to-month,Bank transfer (automatic),47.12,2356.0,No,Yes,Yes,No internet service,No internet service,No internet service,No,Yes,No
CUST05105,Female,1,Yes,No,47,Yes,DSL,Month-to-month,Bank transfer (automatic),115.43,5425.21,Yes,No,No internet service,No,No internet service,Yes,No,No internet service,No
CUST05106,Male,0,Yes,No,64,No,DSL,Month-to-month,Credit card (automatic),94.73,6062.72,No,No internet service,No,No internet service,No internet service,Yes,No,Yes,Yes
CUST05107,Female,0,No,No,68,Yes,DSL,Month-to-month,Mailed check,89.07,6056.76,No,No internet service,No internet service,No,No,No internet service,Yes,No,Yes
CUST05108,Male,1,Yes,No,44,No,Fiber optic,Month-to-month,Electronic check,37.41,1646.04,Yes,No internet service,Yes,No internet service,Yes,Yes,No,Yes,No
CUST05109,Female,0,Yes,No,2,Yes,Fiber optic,Two year,Bank transfer (automatic),18.3,36.6,No,No internet service,Yes,No internet service,No,No,No internet service,No internet service,No
CUST05110,Male,0,Yes,No,16,Yes,DSL,Two year,Credit card (automatic),35.25,564.0,No,No,Yes,No,No,Yes,No,No internet service,Yes
CUST05111,Male,0,Yes,No,36,Yes,Fiber optic,Two year,Electronic check,67.1,2415.6,No,No,Yes,Yes,Yes,No internet service,Yes,No internet service,No
CUST05112,Male,1,Yes,No,4,Yes,Fiber optic,Two year,Electronic check,79.93,319.72,No,No,No,No internet service,No,Yes,No,No,Yes
CUST05113,Female,0,No,Yes,46,Yes,DSL,One year,Mailed check,111.52,5129.92,No,Yes,No,Yes,No,No,No,No internet service,No
CUST05114,Male,1,No,No,43,Yes,DSL,One year,Electronic check,27.85,1197.55,No,No,Yes,Yes,No,No,No internet service,Yes,No
CUST05115,Female,0,No,No,32,Yes,DSL,Month-to-month,Electronic check,47.0,1504.0,No,No internet service,No,Yes,Yes,Yes,No,Yes,No
CUST05116,Male,0,Yes,No,20,Yes,Fiber optic,One year,Electronic check,112.98,2259.6,No,No,Yes,No,Yes,No internet service,No,No internet service,No
CUST05117,Male,0,Yes,Yes,66,Yes,DSL,Month-to-month,Credit card (automatic),18.25,1204.5,No,No,No internet service,No internet service,No internet service,No,Yes,Yes,Yes
CUST05118,Female,0,No,No,67,Yes,Fiber optic,Month-to-month,Electronic check,70.58,4728.86,Yes,Yes,No internet service,No internet service,Yes,No,No internet service,No internet service,No
CUST05119,Male,0,No,No,31,Yes,Fiber optic,One year,Mailed check,18.25,565.75,No,Yes,No internet service,Yes,Yes,No internet service,No internet service,No,Yes
CUST05120,Female,0,No,Yes,23,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),53.57,1232.11,Yes,Yes,No,No internet service,No internet service,No,No,No internet service,No
CUST05121,Male,1,No,No,34,Yes,DSL,Month-to-month,Credit card (automatic),118.75,4037.5,No,Yes,Yes,Yes,No internet service,No,No internet service,No,Yes
CUST05122,Female,1,Yes,Yes,17,Yes,Fiber optic,Two year,Credit card (automatic),80.48,1368.16,No,No,No internet service,No,No,No,Yes,No internet service,No
CUST05123,Female,0,Yes,Yes,66,Yes,Fiber optic,Month-to-month,Mailed check,103.74,6846.84,Yes,No,No,No,No internet service,No internet service,No internet service,No,Yes
CUST05124,Male,0,No,No,53,Yes,No internet service,Month-to-month,Credit card (automatic),80.37,4259.61,Yes,No internet service,No,No internet service,Yes,No,No,No,No
CUST05125,Male,1,No,No,25,No,Fiber optic,Two year,Electronic check,79.87,1996.75,Yes,No internet service,No,Yes,No internet service,No internet service,No,No,No
CUST05126,Male,1,No,No,59,Yes,Fiber optic,One year,Bank transfer (automatic),18.25,1076.75,No,Yes,No,No,Yes,No,No,Yes,No
CUST05127,Male,1,Yes,Yes,64,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),118.75,7600.0,Yes,No,Yes,No internet service,No,No,Yes,Yes,No
CUST05128,Female,0,No,Yes,50,Yes,Fiber optic,Month-to-month,Electronic check,112.91,5645.5,Yes,No internet service,No,Yes,No,No,Yes,Yes,Yes
CUST05129,Female,0,No,Yes,59,Yes,No internet service,Month-to-month,Mailed check,41.61,2454.99,Yes,No,No,Yes,No internet service,No internet service,No internet service,No,Yes
CUST05130,Female,1,Yes,No,58,Yes,DSL,Two year,Electronic check,109.94,6376.52,No,No,Yes,No internet service,No,No,No,Yes,No
CUST05131,Female,0,Yes,No,16,Yes,No internet service,One year,Credit card (automatic),95.93,1534.88,No,No,Yes,Yes,No internet service,Yes,Yes,Yes,No
CUST05132,Female,0,Yes,No,20,Yes,Fiber optic,Month-to-month,Mailed check,83.61,1672.2,Yes,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes
CUST05133,Male,1,Yes,No,66,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),70.38,4645.08,Yes,Yes,Yes,No internet service,No,No internet service,No internet service,Yes,No
CUST05134,Male,0,No,No,27,Yes,DSL,Month-to-month,Electronic check,60.98,1646.46,Yes,No internet service,No,No,No,Yes,No,No internet service,Yes
CUST05135,Female,0,Yes,No,43,Yes,Fiber optic,Two year,Electronic check,116.2,4996.6,Yes,No,No internet service,No,Yes,Yes,No internet service,No,Yes
CUST05136,Male,0,No,No,69,Yes,Fiber optic,Month-to-month,Credit card (automatic),68.05,4695.45,Yes,No,Yes,No internet service,No internet service,No,No,No internet service,Yes
CUST05137,Female,0,Yes,No,61,Yes,DSL,One year,Bank transfer (automatic),78.17,4768.37,No,No,Yes,Yes,No,No internet service,No,No,No
CUST05138,Female,0,No,No,41,Yes,DSL,Month-to-month,Credit card (automatic),113.71,4662.11,No,No internet service,No internet service,No,No,No internet service,No internet service,No internet service,Yes
CUST05139,Male,0,No,No,21,Yes,No internet service,One year,Electronic check,98.88,2076.48,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
CUST05140,Female,0,No,No,37,Yes,Fiber optic,Two year,Electronic check,26.95,997.15,No,Yes,No internet service,No internet service,Yes,Yes,No,Yes,Yes
CUST05141,Male,1,Yes,Yes,13,Yes,Fiber optic,One year,Mailed check,46.47,604.11,No,No,No,No internet service,Yes,Yes,No,No internet service,Yes
CUST05142,Male,0,Yes,No,25,Yes,DSL,Month-to-month,Mailed check,39.33,983.25,No,No,Yes,Yes,No,Yes,Yes,No internet service,Yes
